schema_version,analysis_class,analysis_id,split_order,split_name,stratum_dimension,stratum_order,stratum_id,stratum_label,method_order,method,metric_order,metric,sequence_count_display,sequence_count,component_count_display,component_count,estimate,ci_lower,ci_upper,bootstrap_iterations,bootstrap_seed,reporting_status
1,confirmatory,v060-length,1,cluster70,length,0,length_050_199,50–199,1,length-logistic,0,accuracy,7,7,7,7,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-length,1,cluster70,length,0,length_050_199,50–199,1,length-logistic,1,balanced_accuracy,7,7,7,7,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-length,1,cluster70,length,0,length_050_199,50–199,1,length-logistic,2,macro_f1,7,7,7,7,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-length,1,cluster70,length,1,length_200_399,200–399,1,length-logistic,0,accuracy,38,38,36,36,0.210526315789474,0.094940476190476,0.351351351351351,2000,2026,reportable
1,confirmatory,v060-length,1,cluster70,length,1,length_200_399,200–399,1,length-logistic,1,balanced_accuracy,38,38,36,36,0.23,0.127590964590965,0.32,2000,2026,reportable
1,confirmatory,v060-length,1,cluster70,length,1,length_200_399,200–399,1,length-logistic,2,macro_f1,38,38,36,36,0.138181818181818,0.051666666666667,0.224983084147149,2000,2026,reportable
1,confirmatory,v060-length,1,cluster70,length,2,length_400_599,400–599,1,length-logistic,0,accuracy,12,12,12,12,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-length,1,cluster70,length,2,length_400_599,400–599,1,length-logistic,1,balanced_accuracy,12,12,12,12,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-length,1,cluster70,length,2,length_400_599,400–599,1,length-logistic,2,macro_f1,12,12,12,12,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-length,1,cluster70,length,3,length_600_799,600–799,1,length-logistic,0,accuracy,8,8,8,8,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-length,1,cluster70,length,3,length_600_799,600–799,1,length-logistic,1,balanced_accuracy,8,8,8,8,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-length,1,cluster70,length,3,length_600_799,600–799,1,length-logistic,2,macro_f1,8,8,8,8,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-length,1,cluster70,length,4,length_800_1000,800–1000,1,length-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-length,1,cluster70,length,4,length_800_1000,800–1000,1,length-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-length,1,cluster70,length,4,length_800_1000,800–1000,1,length-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-length,1,cluster70,length,0,length_050_199,50–199,2,aac-logistic,0,accuracy,7,7,7,7,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-length,1,cluster70,length,0,length_050_199,50–199,2,aac-logistic,1,balanced_accuracy,7,7,7,7,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-length,1,cluster70,length,0,length_050_199,50–199,2,aac-logistic,2,macro_f1,7,7,7,7,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-length,1,cluster70,length,1,length_200_399,200–399,2,aac-logistic,0,accuracy,38,38,36,36,0.342105263157895,0.184210526315789,0.5,2000,2026,reportable
1,confirmatory,v060-length,1,cluster70,length,1,length_200_399,200–399,2,aac-logistic,1,balanced_accuracy,38,38,36,36,0.311666666666667,0.147616354234001,0.434630895420369,2000,2026,reportable
1,confirmatory,v060-length,1,cluster70,length,1,length_200_399,200–399,2,aac-logistic,2,macro_f1,38,38,36,36,0.298067632850242,0.148325852922821,0.403763636363636,2000,2026,reportable
1,confirmatory,v060-length,1,cluster70,length,2,length_400_599,400–599,2,aac-logistic,0,accuracy,12,12,12,12,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-length,1,cluster70,length,2,length_400_599,400–599,2,aac-logistic,1,balanced_accuracy,12,12,12,12,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-length,1,cluster70,length,2,length_400_599,400–599,2,aac-logistic,2,macro_f1,12,12,12,12,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-length,1,cluster70,length,3,length_600_799,600–799,2,aac-logistic,0,accuracy,8,8,8,8,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-length,1,cluster70,length,3,length_600_799,600–799,2,aac-logistic,1,balanced_accuracy,8,8,8,8,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-length,1,cluster70,length,3,length_600_799,600–799,2,aac-logistic,2,macro_f1,8,8,8,8,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-length,1,cluster70,length,4,length_800_1000,800–1000,2,aac-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-length,1,cluster70,length,4,length_800_1000,800–1000,2,aac-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-length,1,cluster70,length,4,length_800_1000,800–1000,2,aac-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-length,1,cluster70,length,0,length_050_199,50–199,3,kmer3-logistic,0,accuracy,7,7,7,7,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-length,1,cluster70,length,0,length_050_199,50–199,3,kmer3-logistic,1,balanced_accuracy,7,7,7,7,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-length,1,cluster70,length,0,length_050_199,50–199,3,kmer3-logistic,2,macro_f1,7,7,7,7,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-length,1,cluster70,length,1,length_200_399,200–399,3,kmer3-logistic,0,accuracy,38,38,36,36,0.5,0.333333333333333,0.657894736842105,2000,2026,reportable
1,confirmatory,v060-length,1,cluster70,length,1,length_200_399,200–399,3,kmer3-logistic,1,balanced_accuracy,38,38,36,36,0.491666666666667,0.297203947368421,0.663434419381788,2000,2026,reportable
1,confirmatory,v060-length,1,cluster70,length,1,length_200_399,200–399,3,kmer3-logistic,2,macro_f1,38,38,36,36,0.473333333333333,0.259027934419382,0.635934139784946,2000,2026,reportable
1,confirmatory,v060-length,1,cluster70,length,2,length_400_599,400–599,3,kmer3-logistic,0,accuracy,12,12,12,12,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-length,1,cluster70,length,2,length_400_599,400–599,3,kmer3-logistic,1,balanced_accuracy,12,12,12,12,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-length,1,cluster70,length,2,length_400_599,400–599,3,kmer3-logistic,2,macro_f1,12,12,12,12,NA,NA,NA,NA,NA,insufficient_sequences
