schema_version,analysis_class,analysis_id,split_order,split_name,stratum_dimension,stratum_order,stratum_id,stratum_label,method_order,method,metric_order,metric,sequence_count_display,sequence_count,component_count_display,component_count,estimate,ci_lower,ci_upper,bootstrap_iterations,bootstrap_seed,reporting_status
1,confirmatory,v060-identity,0,random,identity,2,identity_30_40,30–<40%,2,aac-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,3,identity_40_50,40–<50%,2,aac-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,3,identity_40_50,40–<50%,2,aac-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,3,identity_40_50,40–<50%,2,aac-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,4,identity_50_70,50–<70%,2,aac-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,4,identity_50_70,50–<70%,2,aac-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,4,identity_50_70,50–<70%,2,aac-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,5,identity_70_100,70–100%,2,aac-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,5,identity_70_100,70–100%,2,aac-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,5,identity_70_100,70–100%,2,aac-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,6,no_hit,No hit,2,aac-logistic,0,accuracy,52,52,52,52,0.326923076923077,0.211538461538462,0.461538461538462,2000,2026,reportable
1,confirmatory,v060-identity,0,random,identity,6,no_hit,No hit,2,aac-logistic,1,balanced_accuracy,52,52,52,52,0.293809523809524,0.152674093148231,0.43600367965368,2000,2026,reportable
1,confirmatory,v060-identity,0,random,identity,6,no_hit,No hit,2,aac-logistic,2,macro_f1,52,52,52,52,0.252016806722689,0.139271007695292,0.35289445332789,2000,2026,reportable
1,confirmatory,v060-identity,0,random,identity,0,identity_00_20,0–<20%,3,kmer3-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,0,identity_00_20,0–<20%,3,kmer3-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,0,identity_00_20,0–<20%,3,kmer3-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,1,identity_20_30,20–<30%,3,kmer3-logistic,0,accuracy,10,10,10,10,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-identity,0,random,identity,1,identity_20_30,20–<30%,3,kmer3-logistic,1,balanced_accuracy,10,10,10,10,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-identity,0,random,identity,1,identity_20_30,20–<30%,3,kmer3-logistic,2,macro_f1,10,10,10,10,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-identity,0,random,identity,2,identity_30_40,30–<40%,3,kmer3-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,2,identity_30_40,30–<40%,3,kmer3-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,2,identity_30_40,30–<40%,3,kmer3-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,3,identity_40_50,40–<50%,3,kmer3-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,3,identity_40_50,40–<50%,3,kmer3-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,3,identity_40_50,40–<50%,3,kmer3-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,4,identity_50_70,50–<70%,3,kmer3-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,4,identity_50_70,50–<70%,3,kmer3-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,4,identity_50_70,50–<70%,3,kmer3-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,5,identity_70_100,70–100%,3,kmer3-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,5,identity_70_100,70–100%,3,kmer3-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,5,identity_70_100,70–100%,3,kmer3-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,6,no_hit,No hit,3,kmer3-logistic,0,accuracy,52,52,52,52,0.5,0.365384615384615,0.634615384615385,2000,2026,reportable
1,confirmatory,v060-identity,0,random,identity,6,no_hit,No hit,3,kmer3-logistic,1,balanced_accuracy,52,52,52,52,0.445238095238095,0.343785714285714,0.56624788255223,2000,2026,reportable
1,confirmatory,v060-identity,0,random,identity,6,no_hit,No hit,3,kmer3-logistic,2,macro_f1,52,52,52,52,0.376945444844605,0.233299755799756,0.494766826488374,2000,2026,reportable
1,confirmatory,v060-identity,0,random,identity,0,identity_00_20,0–<20%,4,nearest-homolog,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,0,identity_00_20,0–<20%,4,nearest-homolog,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-identity,0,random,identity,0,identity_00_20,0–<20%,4,nearest-homolog,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
