schema_version,analysis_class,analysis_id,split_order,split_name,stratum_dimension,stratum_order,stratum_id,stratum_label,method_order,method,metric_order,metric,sequence_count_display,sequence_count,component_count_display,component_count,estimate,ci_lower,ci_upper,bootstrap_iterations,bootstrap_seed,reporting_status
1,confirmatory,v060-component_size,1,cluster70,component_size,0,component_singleton,1,3,kmer3-logistic,0,accuracy,55,55,55,55,0.418181818181818,0.290909090909091,0.545454545454545,2000,2026,reportable
1,confirmatory,v060-component_size,1,cluster70,component_size,0,component_singleton,1,3,kmer3-logistic,1,balanced_accuracy,55,55,55,55,0.314440559440559,0.191890056022409,0.454521062271062,2000,2026,reportable
1,confirmatory,v060-component_size,1,cluster70,component_size,0,component_singleton,1,3,kmer3-logistic,2,macro_f1,55,55,55,55,0.301455938697318,0.17208070134431,0.421117578131731,2000,2026,reportable
1,confirmatory,v060-component_size,1,cluster70,component_size,1,component_02_04,2–4,3,kmer3-logistic,0,accuracy,10,10,8,8,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,1,cluster70,component_size,1,component_02_04,2–4,3,kmer3-logistic,1,balanced_accuracy,10,10,8,8,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,1,cluster70,component_size,1,component_02_04,2–4,3,kmer3-logistic,2,macro_f1,10,10,8,8,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,1,cluster70,component_size,2,component_05_09,5–9,3,kmer3-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,2,component_05_09,5–9,3,kmer3-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,2,component_05_09,5–9,3,kmer3-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,3,component_10_19,10–19,3,kmer3-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,3,component_10_19,10–19,3,kmer3-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,3,component_10_19,10–19,3,kmer3-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,4,component_20_plus,20+,3,kmer3-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,4,component_20_plus,20+,3,kmer3-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,4,component_20_plus,20+,3,kmer3-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,0,component_singleton,1,4,nearest-homolog,0,accuracy,55,55,55,55,0.527272727272727,0.4,0.654545454545455,2000,2026,reportable
1,confirmatory,v060-component_size,1,cluster70,component_size,0,component_singleton,1,4,nearest-homolog,1,balanced_accuracy,55,55,55,55,0.298181818181818,0.2,0.4,2000,2026,reportable
1,confirmatory,v060-component_size,1,cluster70,component_size,0,component_singleton,1,4,nearest-homolog,2,macro_f1,55,55,55,55,0.280952380952381,0.134939759036145,0.380706096048201,2000,2026,reportable
1,confirmatory,v060-component_size,1,cluster70,component_size,1,component_02_04,2–4,4,nearest-homolog,0,accuracy,10,10,8,8,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,1,cluster70,component_size,1,component_02_04,2–4,4,nearest-homolog,1,balanced_accuracy,10,10,8,8,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,1,cluster70,component_size,1,component_02_04,2–4,4,nearest-homolog,2,macro_f1,10,10,8,8,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,1,cluster70,component_size,2,component_05_09,5–9,4,nearest-homolog,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,2,component_05_09,5–9,4,nearest-homolog,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,2,component_05_09,5–9,4,nearest-homolog,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,3,component_10_19,10–19,4,nearest-homolog,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,3,component_10_19,10–19,4,nearest-homolog,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,3,component_10_19,10–19,4,nearest-homolog,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,4,component_20_plus,20+,4,nearest-homolog,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,4,component_20_plus,20+,4,nearest-homolog,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,4,component_20_plus,20+,4,nearest-homolog,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,0,component_singleton,1,5,esm2-35m,0,accuracy,55,55,55,55,0.727272727272727,0.6,0.836363636363636,2000,2026,reportable
1,confirmatory,v060-component_size,1,cluster70,component_size,0,component_singleton,1,5,esm2-35m,1,balanced_accuracy,55,55,55,55,0.666013986013986,0.489114919354839,0.817976851851852,2000,2026,reportable
1,confirmatory,v060-component_size,1,cluster70,component_size,0,component_singleton,1,5,esm2-35m,2,macro_f1,55,55,55,55,0.665238095238095,0.48980887799322,0.801289400071369,2000,2026,reportable
1,confirmatory,v060-component_size,1,cluster70,component_size,1,component_02_04,2–4,5,esm2-35m,0,accuracy,10,10,8,8,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,1,cluster70,component_size,1,component_02_04,2–4,5,esm2-35m,1,balanced_accuracy,10,10,8,8,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,1,cluster70,component_size,1,component_02_04,2–4,5,esm2-35m,2,macro_f1,10,10,8,8,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,1,cluster70,component_size,2,component_05_09,5–9,5,esm2-35m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,2,component_05_09,5–9,5,esm2-35m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,2,component_05_09,5–9,5,esm2-35m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,3,component_10_19,10–19,5,esm2-35m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,3,component_10_19,10–19,5,esm2-35m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,3,component_10_19,10–19,5,esm2-35m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,4,component_20_plus,20+,5,esm2-35m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,4,component_20_plus,20+,5,esm2-35m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,4,component_20_plus,20+,5,esm2-35m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,0,component_singleton,1,6,esm2-150m,0,accuracy,55,55,55,55,0.836363636363636,0.727272727272727,0.927272727272727,2000,2026,reportable
1,confirmatory,v060-component_size,1,cluster70,component_size,0,component_singleton,1,6,esm2-150m,1,balanced_accuracy,55,55,55,55,0.775944055944056,0.610605332167832,0.905,2000,2026,reportable
1,confirmatory,v060-component_size,1,cluster70,component_size,0,component_singleton,1,6,esm2-150m,2,macro_f1,55,55,55,55,0.787532467532468,0.616477386648439,0.901934570331629,2000,2026,reportable
1,confirmatory,v060-component_size,1,cluster70,component_size,1,component_02_04,2–4,6,esm2-150m,0,accuracy,10,10,8,8,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,1,cluster70,component_size,1,component_02_04,2–4,6,esm2-150m,1,balanced_accuracy,10,10,8,8,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,1,cluster70,component_size,1,component_02_04,2–4,6,esm2-150m,2,macro_f1,10,10,8,8,NA,NA,NA,NA,NA,insufficient_sequences
1,confirmatory,v060-component_size,1,cluster70,component_size,2,component_05_09,5–9,6,esm2-150m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,2,component_05_09,5–9,6,esm2-150m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,2,component_05_09,5–9,6,esm2-150m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,3,component_10_19,10–19,6,esm2-150m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,3,component_10_19,10–19,6,esm2-150m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,3,component_10_19,10–19,6,esm2-150m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,4,component_20_plus,20+,6,esm2-150m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,4,component_20_plus,20+,6,esm2-150m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,1,cluster70,component_size,4,component_20_plus,20+,6,esm2-150m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,0,component_singleton,1,0,majority,0,accuracy,42,42,42,42,0.547619047619048,0.404761904761905,0.69047619047619,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,0,component_singleton,1,0,majority,1,balanced_accuracy,42,42,42,42,0.2,0.2,0.2,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,0,component_singleton,1,0,majority,2,macro_f1,42,42,42,42,0.141538461538462,0.115131502045587,0.163380281690141,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,1,component_02_04,2–4,0,majority,0,accuracy,22,22,16,16,0.272727272727273,0.08,0.521739130434783,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,1,component_02_04,2–4,0,majority,1,balanced_accuracy,22,22,16,16,0.2,0.2,0.2,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,1,component_02_04,2–4,0,majority,2,macro_f1,22,22,16,16,0.085714285714286,0.02962962962963,0.141935483870968,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,2,component_05_09,5–9,0,majority,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,2,component_05_09,5–9,0,majority,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,2,component_05_09,5–9,0,majority,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,3,component_10_19,10–19,0,majority,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,3,component_10_19,10–19,0,majority,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,3,component_10_19,10–19,0,majority,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,4,component_20_plus,20+,0,majority,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,4,component_20_plus,20+,0,majority,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,4,component_20_plus,20+,0,majority,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,0,component_singleton,1,1,length-logistic,0,accuracy,42,42,42,42,0.19047619047619,0.071428571428571,0.30952380952381,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,0,component_singleton,1,1,length-logistic,1,balanced_accuracy,42,42,42,42,0.273333333333333,0.2,0.390011904761905,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,0,component_singleton,1,1,length-logistic,2,macro_f1,42,42,42,42,0.142354419773775,0.056296296296296,0.232132292490732,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,1,component_02_04,2–4,1,length-logistic,0,accuracy,22,22,16,16,0.181818181818182,0,0.4,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,1,component_02_04,2–4,1,length-logistic,1,balanced_accuracy,22,22,16,16,0.123809523809524,0,0.266727272727272,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,1,component_02_04,2–4,1,length-logistic,2,macro_f1,22,22,16,16,0.161538461538462,0,0.268531468531468,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,2,component_05_09,5–9,1,length-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,2,component_05_09,5–9,1,length-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,2,component_05_09,5–9,1,length-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,3,component_10_19,10–19,1,length-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,3,component_10_19,10–19,1,length-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,3,component_10_19,10–19,1,length-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,4,component_20_plus,20+,1,length-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,4,component_20_plus,20+,1,length-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,4,component_20_plus,20+,1,length-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,0,component_singleton,1,2,aac-logistic,0,accuracy,42,42,42,42,0.380952380952381,0.238095238095238,0.523809523809524,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,0,component_singleton,1,2,aac-logistic,1,balanced_accuracy,42,42,42,42,0.416231884057971,0.195127471978297,0.614970238095238,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,0,component_singleton,1,2,aac-logistic,2,macro_f1,42,42,42,42,0.349450549450549,0.189391233766234,0.490989349641853,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,1,component_02_04,2–4,2,aac-logistic,0,accuracy,22,22,16,16,0.318181818181818,0.12,0.55,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,1,component_02_04,2–4,2,aac-logistic,1,balanced_accuracy,22,22,16,16,0.29047619047619,0.094102368220015,0.477777777777778,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,1,component_02_04,2–4,2,aac-logistic,2,macro_f1,22,22,16,16,0.275454545454545,0.085714285714286,0.436719696969697,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,2,component_05_09,5–9,2,aac-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,2,component_05_09,5–9,2,aac-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,2,component_05_09,5–9,2,aac-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,3,component_10_19,10–19,2,aac-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,3,component_10_19,10–19,2,aac-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,3,component_10_19,10–19,2,aac-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,4,component_20_plus,20+,2,aac-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,4,component_20_plus,20+,2,aac-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,4,component_20_plus,20+,2,aac-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,0,component_singleton,1,3,kmer3-logistic,0,accuracy,42,42,42,42,0.476190476190476,0.30952380952381,0.642857142857143,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,0,component_singleton,1,3,kmer3-logistic,1,balanced_accuracy,42,42,42,42,0.279130434782609,0.161453416149068,0.414298941798942,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,0,component_singleton,1,3,kmer3-logistic,2,macro_f1,42,42,42,42,0.262633053221288,0.140673234400143,0.372312865497076,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,1,component_02_04,2–4,3,kmer3-logistic,0,accuracy,22,22,16,16,0.5,0.28,0.736842105263158,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,1,component_02_04,2–4,3,kmer3-logistic,1,balanced_accuracy,22,22,16,16,0.511904761904762,0.25,0.642896825396825,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,1,component_02_04,2–4,3,kmer3-logistic,2,macro_f1,22,22,16,16,0.427450980392157,0.213528822055138,0.573378787878788,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,2,component_05_09,5–9,3,kmer3-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,2,component_05_09,5–9,3,kmer3-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,2,component_05_09,5–9,3,kmer3-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,3,component_10_19,10–19,3,kmer3-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,3,component_10_19,10–19,3,kmer3-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,3,component_10_19,10–19,3,kmer3-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,4,component_20_plus,20+,3,kmer3-logistic,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,4,component_20_plus,20+,3,kmer3-logistic,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,4,component_20_plus,20+,3,kmer3-logistic,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,0,component_singleton,1,4,nearest-homolog,0,accuracy,42,42,42,42,0.595238095238095,0.452380952380952,0.738095238095238,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,0,component_singleton,1,4,nearest-homolog,1,balanced_accuracy,42,42,42,42,0.273333333333333,0.2,0.395124999999999,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,0,component_singleton,1,4,nearest-homolog,2,macro_f1,42,42,42,42,0.26984126984127,0.1375,0.405088744588744,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,1,component_02_04,2–4,4,nearest-homolog,0,accuracy,22,22,16,16,0.681818181818182,0.434782608695652,0.904870129870129,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,1,component_02_04,2–4,4,nearest-homolog,1,balanced_accuracy,22,22,16,16,0.652380952380952,0.44,0.842857142857143,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,1,component_02_04,2–4,4,nearest-homolog,2,macro_f1,22,22,16,16,0.679649122807018,0.368854700854701,0.853950980392156,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,2,component_05_09,5–9,4,nearest-homolog,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,2,component_05_09,5–9,4,nearest-homolog,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,2,component_05_09,5–9,4,nearest-homolog,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,3,component_10_19,10–19,4,nearest-homolog,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,3,component_10_19,10–19,4,nearest-homolog,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,3,component_10_19,10–19,4,nearest-homolog,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,4,component_20_plus,20+,4,nearest-homolog,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,4,component_20_plus,20+,4,nearest-homolog,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,4,component_20_plus,20+,4,nearest-homolog,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,0,component_singleton,1,5,esm2-35m,0,accuracy,42,42,42,42,0.880952380952381,0.785714285714286,0.976190476190476,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,0,component_singleton,1,5,esm2-35m,1,balanced_accuracy,42,42,42,42,0.72463768115942,0.624,0.8,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,0,component_singleton,1,5,esm2-35m,2,macro_f1,42,42,42,42,0.705182760501909,0.581816378066378,0.777780748663102,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,1,component_02_04,2–4,5,esm2-35m,0,accuracy,22,22,16,16,0.818181818181818,0.583333333333333,1,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,1,component_02_04,2–4,5,esm2-35m,1,balanced_accuracy,22,22,16,16,0.885714285714286,0.5,1,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,1,component_02_04,2–4,5,esm2-35m,2,macro_f1,22,22,16,16,0.87,0.5,1,2000,2026,reportable
1,confirmatory,v060-component_size,2,cluster50,component_size,2,component_05_09,5–9,5,esm2-35m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,2,component_05_09,5–9,5,esm2-35m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,2,component_05_09,5–9,5,esm2-35m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,3,component_10_19,10–19,5,esm2-35m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,3,component_10_19,10–19,5,esm2-35m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,3,component_10_19,10–19,5,esm2-35m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,4,component_20_plus,20+,5,esm2-35m,0,accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,4,component_20_plus,20+,5,esm2-35m,1,balanced_accuracy,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
1,confirmatory,v060-component_size,2,cluster50,component_size,4,component_20_plus,20+,5,esm2-35m,2,macro_f1,<5,NA,<3,NA,NA,NA,NA,NA,NA,privacy_suppressed
