schema_version,analysis_class,dimension_order,dimension,stratum_order,stratum_id,split_order,split_name,comparison_order,method_a,method_b,metric_order,metric,point_a,point_b,difference_method_a_minus_method_b,ci_lower,ci_upper,sequence_count_display,sequence_count,component_count_display,component_count,bootstrap_seed,reporting_status
1,confirmatory,1,identity,0,identity_00_20,2,cluster50,2,esm2-150m,aac-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,1,identity_20_30,2,cluster50,2,esm2-150m,aac-logistic,0,accuracy,NA,NA,NA,NA,NA,5,5,4,4,NA,insufficient_sequences
1,confirmatory,1,identity,1,identity_20_30,2,cluster50,2,esm2-150m,aac-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,5,5,4,4,NA,insufficient_sequences
1,confirmatory,1,identity,1,identity_20_30,2,cluster50,2,esm2-150m,aac-logistic,2,macro_f1,NA,NA,NA,NA,NA,5,5,4,4,NA,insufficient_sequences
1,confirmatory,1,identity,2,identity_30_40,2,cluster50,2,esm2-150m,aac-logistic,0,accuracy,NA,NA,NA,NA,NA,8,8,7,7,NA,insufficient_sequences
1,confirmatory,1,identity,2,identity_30_40,2,cluster50,2,esm2-150m,aac-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,8,8,7,7,NA,insufficient_sequences
1,confirmatory,1,identity,2,identity_30_40,2,cluster50,2,esm2-150m,aac-logistic,2,macro_f1,NA,NA,NA,NA,NA,8,8,7,7,NA,insufficient_sequences
1,confirmatory,1,identity,3,identity_40_50,2,cluster50,2,esm2-150m,aac-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,4,NA,NA,privacy_suppressed
1,confirmatory,1,identity,3,identity_40_50,2,cluster50,2,esm2-150m,aac-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,4,NA,NA,privacy_suppressed
1,confirmatory,1,identity,3,identity_40_50,2,cluster50,2,esm2-150m,aac-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,4,NA,NA,privacy_suppressed
1,confirmatory,1,identity,4,identity_50_70,2,cluster50,2,esm2-150m,aac-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,4,identity_50_70,2,cluster50,2,esm2-150m,aac-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,4,identity_50_70,2,cluster50,2,esm2-150m,aac-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,5,identity_70_100,2,cluster50,2,esm2-150m,aac-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,5,identity_70_100,2,cluster50,2,esm2-150m,aac-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,5,identity_70_100,2,cluster50,2,esm2-150m,aac-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,6,no_hit,2,cluster50,2,esm2-150m,aac-logistic,0,accuracy,0.836734693877551,0.326530612244898,0.510204081632653,0.361702127659574,0.66,49,49,45,45,2026,reportable
1,confirmatory,1,identity,6,no_hit,2,cluster50,2,esm2-150m,aac-logistic,1,balanced_accuracy,0.816539682539683,0.34415873015873,0.472380952380952,0.181733405483405,0.685617424242424,49,49,45,45,2026,reportable
1,confirmatory,1,identity,6,no_hit,2,cluster50,2,esm2-150m,aac-logistic,2,macro_f1,0.815018315018315,0.29529601029601,0.519722304722305,0.315141866890172,0.674477320542298,49,49,45,45,2026,reportable
1,confirmatory,1,identity,0,identity_00_20,2,cluster50,3,esm2-150m,kmer3-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,0,identity_00_20,2,cluster50,3,esm2-150m,kmer3-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,0,identity_00_20,2,cluster50,3,esm2-150m,kmer3-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,1,identity_20_30,2,cluster50,3,esm2-150m,kmer3-logistic,0,accuracy,NA,NA,NA,NA,NA,5,5,4,4,NA,insufficient_sequences
1,confirmatory,1,identity,1,identity_20_30,2,cluster50,3,esm2-150m,kmer3-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,5,5,4,4,NA,insufficient_sequences
1,confirmatory,1,identity,1,identity_20_30,2,cluster50,3,esm2-150m,kmer3-logistic,2,macro_f1,NA,NA,NA,NA,NA,5,5,4,4,NA,insufficient_sequences
1,confirmatory,1,identity,2,identity_30_40,2,cluster50,3,esm2-150m,kmer3-logistic,0,accuracy,NA,NA,NA,NA,NA,8,8,7,7,NA,insufficient_sequences
1,confirmatory,1,identity,2,identity_30_40,2,cluster50,3,esm2-150m,kmer3-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,8,8,7,7,NA,insufficient_sequences
1,confirmatory,1,identity,2,identity_30_40,2,cluster50,3,esm2-150m,kmer3-logistic,2,macro_f1,NA,NA,NA,NA,NA,8,8,7,7,NA,insufficient_sequences
1,confirmatory,1,identity,3,identity_40_50,2,cluster50,3,esm2-150m,kmer3-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,4,NA,NA,privacy_suppressed
1,confirmatory,1,identity,3,identity_40_50,2,cluster50,3,esm2-150m,kmer3-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,4,NA,NA,privacy_suppressed
1,confirmatory,1,identity,3,identity_40_50,2,cluster50,3,esm2-150m,kmer3-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,4,NA,NA,privacy_suppressed
1,confirmatory,1,identity,4,identity_50_70,2,cluster50,3,esm2-150m,kmer3-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,4,identity_50_70,2,cluster50,3,esm2-150m,kmer3-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,4,identity_50_70,2,cluster50,3,esm2-150m,kmer3-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,5,identity_70_100,2,cluster50,3,esm2-150m,kmer3-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,5,identity_70_100,2,cluster50,3,esm2-150m,kmer3-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,5,identity_70_100,2,cluster50,3,esm2-150m,kmer3-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,6,no_hit,2,cluster50,3,esm2-150m,kmer3-logistic,0,accuracy,0.836734693877551,0.428571428571429,0.408163265306123,0.234042553191489,0.58,49,49,45,45,2026,reportable
1,confirmatory,1,identity,6,no_hit,2,cluster50,3,esm2-150m,kmer3-logistic,1,balanced_accuracy,0.816539682539683,0.313714285714286,0.502825396825397,0.317137362637363,0.70840291005291,49,49,45,45,2026,reportable
1,confirmatory,1,identity,6,no_hit,2,cluster50,3,esm2-150m,kmer3-logistic,2,macro_f1,0.815018315018315,0.267280701754386,0.547737613263929,0.382372240869386,0.714151367007638,49,49,45,45,2026,reportable
1,confirmatory,1,identity,0,identity_00_20,2,cluster50,4,esm2-150m,esm2-35m,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,0,identity_00_20,2,cluster50,4,esm2-150m,esm2-35m,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,0,identity_00_20,2,cluster50,4,esm2-150m,esm2-35m,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,1,identity_20_30,2,cluster50,4,esm2-150m,esm2-35m,0,accuracy,NA,NA,NA,NA,NA,5,5,4,4,NA,insufficient_sequences
1,confirmatory,1,identity,1,identity_20_30,2,cluster50,4,esm2-150m,esm2-35m,1,balanced_accuracy,NA,NA,NA,NA,NA,5,5,4,4,NA,insufficient_sequences
1,confirmatory,1,identity,1,identity_20_30,2,cluster50,4,esm2-150m,esm2-35m,2,macro_f1,NA,NA,NA,NA,NA,5,5,4,4,NA,insufficient_sequences
1,confirmatory,1,identity,2,identity_30_40,2,cluster50,4,esm2-150m,esm2-35m,0,accuracy,NA,NA,NA,NA,NA,8,8,7,7,NA,insufficient_sequences
1,confirmatory,1,identity,2,identity_30_40,2,cluster50,4,esm2-150m,esm2-35m,1,balanced_accuracy,NA,NA,NA,NA,NA,8,8,7,7,NA,insufficient_sequences
1,confirmatory,1,identity,2,identity_30_40,2,cluster50,4,esm2-150m,esm2-35m,2,macro_f1,NA,NA,NA,NA,NA,8,8,7,7,NA,insufficient_sequences
1,confirmatory,1,identity,3,identity_40_50,2,cluster50,4,esm2-150m,esm2-35m,0,accuracy,NA,NA,NA,NA,NA,<5,NA,4,NA,NA,privacy_suppressed
1,confirmatory,1,identity,3,identity_40_50,2,cluster50,4,esm2-150m,esm2-35m,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,4,NA,NA,privacy_suppressed
1,confirmatory,1,identity,3,identity_40_50,2,cluster50,4,esm2-150m,esm2-35m,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,4,NA,NA,privacy_suppressed
1,confirmatory,1,identity,4,identity_50_70,2,cluster50,4,esm2-150m,esm2-35m,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,4,identity_50_70,2,cluster50,4,esm2-150m,esm2-35m,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,4,identity_50_70,2,cluster50,4,esm2-150m,esm2-35m,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,5,identity_70_100,2,cluster50,4,esm2-150m,esm2-35m,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,5,identity_70_100,2,cluster50,4,esm2-150m,esm2-35m,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,5,identity_70_100,2,cluster50,4,esm2-150m,esm2-35m,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,6,no_hit,2,cluster50,4,esm2-150m,esm2-35m,0,accuracy,0.836734693877551,0.816326530612245,0.020408163265306,-0.065217391304348,0.104166666666667,49,49,45,45,2026,reportable
1,confirmatory,1,identity,6,no_hit,2,cluster50,4,esm2-150m,esm2-35m,1,balanced_accuracy,0.816539682539683,0.758666666666667,0.057873015873016,-0.057142857142857,0.226681818181818,49,49,45,45,2026,reportable
1,confirmatory,1,identity,6,no_hit,2,cluster50,4,esm2-150m,esm2-35m,2,macro_f1,0.815018315018315,0.78025974025974,0.034758574758575,-0.085265319702892,0.222590566046059,49,49,45,45,2026,reportable
1,confirmatory,1,identity,0,identity_00_20,3,cluster30,0,esm2-35m,aac-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,0,identity_00_20,3,cluster30,0,esm2-35m,aac-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,0,identity_00_20,3,cluster30,0,esm2-35m,aac-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,1,identity_20_30,3,cluster30,0,esm2-35m,aac-logistic,0,accuracy,NA,NA,NA,NA,NA,8,8,8,8,NA,insufficient_sequences
1,confirmatory,1,identity,1,identity_20_30,3,cluster30,0,esm2-35m,aac-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,8,8,8,8,NA,insufficient_sequences
1,confirmatory,1,identity,1,identity_20_30,3,cluster30,0,esm2-35m,aac-logistic,2,macro_f1,NA,NA,NA,NA,NA,8,8,8,8,NA,insufficient_sequences
1,confirmatory,1,identity,2,identity_30_40,3,cluster30,0,esm2-35m,aac-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,2,identity_30_40,3,cluster30,0,esm2-35m,aac-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,2,identity_30_40,3,cluster30,0,esm2-35m,aac-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,3,identity_40_50,3,cluster30,0,esm2-35m,aac-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,3,identity_40_50,3,cluster30,0,esm2-35m,aac-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,3,identity_40_50,3,cluster30,0,esm2-35m,aac-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,4,identity_50_70,3,cluster30,0,esm2-35m,aac-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,4,identity_50_70,3,cluster30,0,esm2-35m,aac-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,4,identity_50_70,3,cluster30,0,esm2-35m,aac-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,5,identity_70_100,3,cluster30,0,esm2-35m,aac-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,5,identity_70_100,3,cluster30,0,esm2-35m,aac-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,5,identity_70_100,3,cluster30,0,esm2-35m,aac-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,6,no_hit,3,cluster30,0,esm2-35m,aac-logistic,0,accuracy,0.706896551724138,0.310344827586207,0.396551724137931,0.228070175438596,0.568965517241379,58,58,52,52,2026,reportable
1,confirmatory,1,identity,6,no_hit,3,cluster30,0,esm2-35m,aac-logistic,1,balanced_accuracy,0.652383357383357,0.222659932659933,0.429723424723425,0.18998864258347,0.627020833333333,58,58,52,52,2026,reportable
1,confirmatory,1,identity,6,no_hit,3,cluster30,0,esm2-35m,aac-logistic,2,macro_f1,0.665455304928989,0.225141525141525,0.440313779787464,0.205628708142975,0.610749504254842,58,58,52,52,2026,reportable
1,confirmatory,1,identity,0,identity_00_20,3,cluster30,1,esm2-35m,kmer3-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,0,identity_00_20,3,cluster30,1,esm2-35m,kmer3-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,0,identity_00_20,3,cluster30,1,esm2-35m,kmer3-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,1,identity_20_30,3,cluster30,1,esm2-35m,kmer3-logistic,0,accuracy,NA,NA,NA,NA,NA,8,8,8,8,NA,insufficient_sequences
1,confirmatory,1,identity,1,identity_20_30,3,cluster30,1,esm2-35m,kmer3-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,8,8,8,8,NA,insufficient_sequences
1,confirmatory,1,identity,1,identity_20_30,3,cluster30,1,esm2-35m,kmer3-logistic,2,macro_f1,NA,NA,NA,NA,NA,8,8,8,8,NA,insufficient_sequences
1,confirmatory,1,identity,2,identity_30_40,3,cluster30,1,esm2-35m,kmer3-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,2,identity_30_40,3,cluster30,1,esm2-35m,kmer3-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,2,identity_30_40,3,cluster30,1,esm2-35m,kmer3-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,3,identity_40_50,3,cluster30,1,esm2-35m,kmer3-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,3,identity_40_50,3,cluster30,1,esm2-35m,kmer3-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,3,identity_40_50,3,cluster30,1,esm2-35m,kmer3-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,4,identity_50_70,3,cluster30,1,esm2-35m,kmer3-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,4,identity_50_70,3,cluster30,1,esm2-35m,kmer3-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,4,identity_50_70,3,cluster30,1,esm2-35m,kmer3-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,5,identity_70_100,3,cluster30,1,esm2-35m,kmer3-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,5,identity_70_100,3,cluster30,1,esm2-35m,kmer3-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,5,identity_70_100,3,cluster30,1,esm2-35m,kmer3-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,6,no_hit,3,cluster30,1,esm2-35m,kmer3-logistic,0,accuracy,0.706896551724138,0.517241379310345,0.189655172413793,0.017543859649123,0.35593220338983,58,58,52,52,2026,reportable
1,confirmatory,1,identity,6,no_hit,3,cluster30,1,esm2-35m,kmer3-logistic,1,balanced_accuracy,0.652383357383357,0.41549062049062,0.236892736892737,0.03477193963444,0.424364240291872,58,58,52,52,2026,reportable
1,confirmatory,1,identity,6,no_hit,3,cluster30,1,esm2-35m,kmer3-logistic,2,macro_f1,0.665455304928989,0.379650284356167,0.285805020572822,0.08467881616551,0.472341116760691,58,58,52,52,2026,reportable
1,confirmatory,1,identity,0,identity_00_20,3,cluster30,2,esm2-150m,aac-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,0,identity_00_20,3,cluster30,2,esm2-150m,aac-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,0,identity_00_20,3,cluster30,2,esm2-150m,aac-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,1,identity_20_30,3,cluster30,2,esm2-150m,aac-logistic,0,accuracy,NA,NA,NA,NA,NA,8,8,8,8,NA,insufficient_sequences
1,confirmatory,1,identity,1,identity_20_30,3,cluster30,2,esm2-150m,aac-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,8,8,8,8,NA,insufficient_sequences
1,confirmatory,1,identity,1,identity_20_30,3,cluster30,2,esm2-150m,aac-logistic,2,macro_f1,NA,NA,NA,NA,NA,8,8,8,8,NA,insufficient_sequences
1,confirmatory,1,identity,2,identity_30_40,3,cluster30,2,esm2-150m,aac-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,2,identity_30_40,3,cluster30,2,esm2-150m,aac-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,2,identity_30_40,3,cluster30,2,esm2-150m,aac-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,3,identity_40_50,3,cluster30,2,esm2-150m,aac-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,3,identity_40_50,3,cluster30,2,esm2-150m,aac-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,3,identity_40_50,3,cluster30,2,esm2-150m,aac-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,4,identity_50_70,3,cluster30,2,esm2-150m,aac-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,4,identity_50_70,3,cluster30,2,esm2-150m,aac-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,4,identity_50_70,3,cluster30,2,esm2-150m,aac-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,5,identity_70_100,3,cluster30,2,esm2-150m,aac-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,5,identity_70_100,3,cluster30,2,esm2-150m,aac-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,5,identity_70_100,3,cluster30,2,esm2-150m,aac-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,6,no_hit,3,cluster30,2,esm2-150m,aac-logistic,0,accuracy,0.793103448275862,0.310344827586207,0.482758620689655,0.321428571428571,0.629678362573099,58,58,52,52,2026,reportable
1,confirmatory,1,identity,6,no_hit,3,cluster30,2,esm2-150m,aac-logistic,1,balanced_accuracy,0.742907647907648,0.222659932659933,0.520247715247715,0.260070632798574,0.711119047619048,58,58,52,52,2026,reportable
1,confirmatory,1,identity,6,no_hit,3,cluster30,2,esm2-150m,aac-logistic,2,macro_f1,0.737322551662174,0.225141525141525,0.512181026520649,0.284050077115867,0.676848043248043,58,58,52,52,2026,reportable
1,confirmatory,1,identity,0,identity_00_20,3,cluster30,3,esm2-150m,kmer3-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,0,identity_00_20,3,cluster30,3,esm2-150m,kmer3-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,0,identity_00_20,3,cluster30,3,esm2-150m,kmer3-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,1,identity_20_30,3,cluster30,3,esm2-150m,kmer3-logistic,0,accuracy,NA,NA,NA,NA,NA,8,8,8,8,NA,insufficient_sequences
1,confirmatory,1,identity,1,identity_20_30,3,cluster30,3,esm2-150m,kmer3-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,8,8,8,8,NA,insufficient_sequences
1,confirmatory,1,identity,1,identity_20_30,3,cluster30,3,esm2-150m,kmer3-logistic,2,macro_f1,NA,NA,NA,NA,NA,8,8,8,8,NA,insufficient_sequences
1,confirmatory,1,identity,2,identity_30_40,3,cluster30,3,esm2-150m,kmer3-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,2,identity_30_40,3,cluster30,3,esm2-150m,kmer3-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,2,identity_30_40,3,cluster30,3,esm2-150m,kmer3-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,3,identity_40_50,3,cluster30,3,esm2-150m,kmer3-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,3,identity_40_50,3,cluster30,3,esm2-150m,kmer3-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,3,identity_40_50,3,cluster30,3,esm2-150m,kmer3-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,4,identity_50_70,3,cluster30,3,esm2-150m,kmer3-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,4,identity_50_70,3,cluster30,3,esm2-150m,kmer3-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,4,identity_50_70,3,cluster30,3,esm2-150m,kmer3-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,5,identity_70_100,3,cluster30,3,esm2-150m,kmer3-logistic,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,5,identity_70_100,3,cluster30,3,esm2-150m,kmer3-logistic,1,balanced_accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,5,identity_70_100,3,cluster30,3,esm2-150m,kmer3-logistic,2,macro_f1,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
1,confirmatory,1,identity,6,no_hit,3,cluster30,3,esm2-150m,kmer3-logistic,0,accuracy,0.793103448275862,0.517241379310345,0.275862068965517,0.125,0.421119536128456,58,58,52,52,2026,reportable
1,confirmatory,1,identity,6,no_hit,3,cluster30,3,esm2-150m,kmer3-logistic,1,balanced_accuracy,0.742907647907648,0.41549062049062,0.327417027417027,0.133291666666667,0.514113095238095,58,58,52,52,2026,reportable
1,confirmatory,1,identity,6,no_hit,3,cluster30,3,esm2-150m,kmer3-logistic,2,macro_f1,0.737322551662174,0.379650284356167,0.357672267306008,0.164670653907496,0.538229081390626,58,58,52,52,2026,reportable
1,confirmatory,1,identity,0,identity_00_20,3,cluster30,4,esm2-150m,esm2-35m,0,accuracy,NA,NA,NA,NA,NA,<5,NA,<3,NA,NA,privacy_suppressed
